LEVEL:0
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_SHIELD
		SHADOW
		SHADOW
	FORMATION:
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP
		SKELETONARCHER:FLAG_BURNING|FLAG_HOODED|FLAG_HPUP
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_SHIELD
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
	FORMATION
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_SHIELD|FLAG_SHIELD
		SKELETONMAGE:FLAG_FROST|FLAG_SHIELD|FLAG_SHIELD
LEVEL:11
	FORMATION:
		IMP:FLAG_IMPHOARD
	FORMATION:
		SHADOW
		SHADOW
		SHADOW
		SHADOW
		BANSHEE
		BANSHEE
		BANSHEE
		ZOMBIE:FLAG_HPUP
		ZOMBIE:FLAG_HPUP
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
	FORMATION
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE|FLAG_STRONG
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_STRONG|FLAG_HPUP
		SKELETONMAGE:FLAG_POISON|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_HPUP|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_HPUP|FLAG_SUPERSHIELD
	FORMATION:
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP|FLAG_HUGE
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
	FORMATION:
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
	FORMATION
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
	FORMATION:
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_HAT|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_FROST|FLAG_HAT|FLAG_FAST|FLAG_SHIELD
	FORMATION
		SKELETONMAGE:FLAG_FIRE|FLAG_FAST
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_FAST
		SKELETONMAGE:FLAG_FROST|FLAG_FAST
		SKELETONMAGE:FLAG_FROST|FLAG_HAT|FLAG_FAST
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_FAST
	FORMATION:
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
	FORMATION
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP
		SKELETONARCHER:FLAG_BURNING|FLAG_HOODED|FLAG_HPUP
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP
	FORMATION
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_SUPERSHIELD
LEVEL:12
	FORMATION:
		SHADOW
		SHADOW
		SHADOW
		SHADOW
		SHADOW
		SHADOW
		SHADOW
		ZOMBIE:FLAG_HPUP
		ZOMBIE:FLAG_HPUP
	FORMATION:
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
	FORMATION
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
	FORMATION
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE|FLAG_STRONG
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_STRONG|FLAG_HPUP
	FORMATION
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_HPUP|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_HAT|FLAG_HPUP|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_HPUP|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_HPUP|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_HPUP|FLAG_SUPERSHIELD
		SHADOW
		SHADOW
	FORMATION:
		DEMON:FLAG_HPUP|FLAG_HUGE
		DEMON:FLAG_HPUP|FLAG_HUGE
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		DEMON
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
	FORMATION:
		DEMON:FLAG_HPUP|FLAG_HUGE
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		IMP:FLAG_IMPHOARD
	FORMATION:
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_HOODED|FLAG_POISON
	FORMATION
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
		BANSHEE:FLAG_BURNING
	FORMATION:
		SKELETONMAGE:FLAG_POISON|FLAG_FAST|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_FAST|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_FAST|FLAG_SUPERSHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_FAST|FLAG_SUPERSHIELD
	FORMATION
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_FAST
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_HAT|FLAG_FAST
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_FAST
		SKELETONMAGE:FLAG_LIGHTNING|FLAG_HAT|FLAG_FAST
		SHADOW
	FORMATION:
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
	FORMATION
		SKELETONARCHER:FLAG_POISON|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_POISON|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_POISON|FLAG_LEADING|FLAG_HPUP
		SKELETONARCHER:FLAG_POISON|FLAG_HOODED|FLAG_HPUP
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
	FORMATION
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED|FLAG_POISON
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
